year,age,sex,imd_quintile,p_quit_1month
2013,38,2,1,0.009676899816645657
2013,38,2,2,0.00694515169417198
2013,38,2,3,0.0071123856065162805
2013,38,2,4,0.0062005023417658345
2013,38,2,5,0.005035414251489234
2013,38,1,1,0.008819706273708094
2013,38,1,2,0.0074284336718793975
2013,38,1,3,0.006856050589973628
2013,38,1,4,0.006170744071026135
2013,38,1,5,0.004408939848209559
2013,39,2,1,0.009639580008758752
2013,39,2,2,0.006969148810764159
2013,39,2,3,0.0070306711984496895
2013,39,2,4,0.006236742099340553
2013,39,2,5,0.005028238845207089
2013,39,1,1,0.008876435124628768
2013,39,1,2,0.0075690699447786836
2013,39,1,3,0.006820682919212451
2013,39,1,4,0.006269204122536842
2013,39,1,5,0.0043907541885166435
2013,40,2,1,0.009715411408231622
2013,40,2,2,0.0069535635091777515
2013,40,2,3,0.00690400780496192
2013,40,2,4,0.006112197625131599
2013,40,2,5,0.004925343843764529
2013,40,1,1,0.008791745008021268
2013,40,1,2,0.007808228670336481
2013,40,1,3,0.006677433029242286
2013,40,1,4,0.0063228437624874845
2013,40,1,5,0.004326520733999972
2013,41,2,1,0.009783787299253222
2013,41,2,2,0.006976733335631202
2013,41,2,3,0.006787618107721882
2013,41,2,4,0.006003459100078046
2013,41,2,5,0.004803689147257817
2013,41,1,1,0.008626393525121179
2013,41,1,2,0.007960604543448158
2013,41,1,3,0.00657326202884656
2013,41,1,4,0.006304504777068343
2013,41,1,5,0.00429108279321011
2013,42,2,1,0.00979078734798755
2013,42,2,2,0.006937136245749542
2013,42,2,3,0.006699702889636727
2013,42,2,4,0.005902213951858748
2013,42,2,5,0.004683645670152781
2013,42,1,1,0.008371328237409492
2013,42,1,2,0.008086872674392453
2013,42,1,3,0.006461506474394363
2013,42,1,4,0.0062736843922610586
2013,42,1,5,0.004269260707893796
2013,43,2,1,0.00967516265511359
2013,43,2,2,0.0068415477837987515
2013,43,2,3,0.006620047567383658
2013,43,2,4,0.005724975803383159
2013,43,2,5,0.004465859674186223
2013,43,1,1,0.008105032185059757
2013,43,1,2,0.008108370416214039
2013,43,1,3,0.006372586027351468
2013,43,1,4,0.006187313280014761
2013,43,1,5,0.0042901761391512805
2013,44,2,1,0.009565488984899395
2013,44,2,2,0.006728651156356014
2013,44,2,3,0.006504656729279801
2013,44,2,4,0.005538833487866213
2013,44,2,5,0.004235640142562169
2013,44,1,1,0.007879270428927998
2013,44,1,2,0.008022278645724579
2013,44,1,3,0.0063672153788743024
2013,44,1,4,0.006056533227603134
2013,44,1,5,0.004262829924523204
2013,45,2,1,0.009284986597615008
2013,45,2,2,0.006581613762356109
2013,45,2,3,0.006395802326674249
2013,45,2,4,0.005410666056844482
2013,45,2,5,0.004023840731665729
2013,45,1,1,0.007786857125948732
2013,45,1,2,0.0077820686533597305
2013,45,1,3,0.006369322237014252
2013,45,1,4,0.005856174519162094
2013,45,1,5,0.004243447223808761
2013,46,2,1,0.00894056730992554
2013,46,2,2,0.006409996523536132
2013,46,2,3,0.006252850296724399
2013,46,2,4,0.005246873511303263
2013,46,2,5,0.0037548333355279517
2013,46,1,1,0.007674223089276122
2013,46,1,2,0.007555022346270923
2013,46,1,3,0.006271286595092795
2013,46,1,4,0.0056674411314928674
2013,46,1,5,0.004091509882975575
2013,47,2,1,0.008590045239781241
2013,47,2,2,0.0062218612480120505
2013,47,2,3,0.0060710002443225
2013,47,2,4,0.005005200548288791
2013,47,2,5,0.0034961866662256424
2013,47,1,1,0.00759926302743108
2013,47,1,2,0.007238973818620931
2013,47,1,3,0.006229928244813943
2013,47,1,4,0.0054226879720117305
2013,47,1,5,0.003934231222276208
2013,48,2,1,0.008301151622011171
2013,48,2,2,0.0060734091017827785
2013,48,2,3,0.005820672077642031
2013,48,2,4,0.004894490860642975
2013,48,2,5,0.0033429446598378654
2013,48,1,1,0.007470931680876314
2013,48,1,2,0.007082535773723531
2013,48,1,3,0.006096404415505852
2013,48,1,4,0.005219646237581643
2013,48,1,5,0.003734293308089276
2013,49,2,1,0.008110968624842174
2013,49,2,2,0.0059540010200712645
2013,49,2,3,0.005562959463409456
2013,49,2,4,0.004789991549367101
2013,49,2,5,0.0032132733231308164
2013,49,1,1,0.007236904316734627
2013,49,1,2,0.006924927224461697
2013,49,1,3,0.005930770236019178
2013,49,1,4,0.004954415699630843
2013,49,1,5,0.003553644555804425
2013,50,2,1,0.007994565636462947
2013,50,2,2,0.0058252923216659536
2013,50,2,3,0.005313155189760943
2013,50,2,4,0.0046907589232149105
2013,50,2,5,0.003092317729449512
2013,50,1,1,0.0069460436408348425
2013,50,1,2,0.006877745072438213
2013,50,1,3,0.005819294360276173
2013,50,1,4,0.0047109215319419695
2013,50,1,5,0.003327158454994761
2013,51,2,1,0.008021682376795125
2013,51,2,2,0.0056834291005462
2013,51,2,3,0.005041203361976443
2013,51,2,4,0.004607625898555123
2013,51,2,5,0.0030453439824379425
2013,51,1,1,0.006716492109562933
2013,51,1,2,0.006813701811641981
2013,51,1,3,0.00578375582384405
2013,51,1,4,0.004414981009539964
2013,51,1,5,0.003192011424288821
2013,52,2,1,0.008131512513431693
2013,52,2,2,0.005559693606602911
2013,52,2,3,0.004790528476680711
2013,52,2,4,0.004518261333791074
2013,52,2,5,0.0029671766135386246
2013,52,1,1,0.006468561988629329
2013,52,1,2,0.006849325186300104
2013,52,1,3,0.0056942593281129605
2013,52,1,4,0.004166897734326991
2013,52,1,5,0.00299835410333249
2013,53,2,1,0.008334615495144915
2013,53,2,2,0.005464813670770452
2013,53,2,3,0.004624022201908939
2013,53,2,4,0.004251878952086008
2013,53,2,5,0.002873039642351749
2013,53,1,1,0.006195654350275692
2013,53,1,2,0.00681068040011179
2013,53,1,3,0.005629006862220565
2013,53,1,4,0.003899053625360027
2013,53,1,5,0.0028127442855754303
2013,54,2,1,0.00840610655409224
2013,54,2,2,0.005391033013051882
2013,54,2,3,0.004516584567014426
2013,54,2,4,0.003988749903698574
2013,54,2,5,0.0027972316856147428
2013,54,1,1,0.005938446898151373
2013,54,1,2,0.00671706025372143
2013,54,1,3,0.0055558389644748685
2013,54,1,4,0.0036939304944119122
2013,54,1,5,0.0026409180417176215
2013,55,2,1,0.008499585054127179
2013,55,2,2,0.005315672212248157
2013,55,2,3,0.004446227726475849
2013,55,2,4,0.0037270173750421076
2013,55,2,5,0.0027110101698827327
2013,55,1,1,0.005710559778934865
2013,55,1,2,0.006615787675796403
2013,55,1,3,0.005486239822140249
2013,55,1,4,0.0035128430852728876
2013,55,1,5,0.0025506128707392106
2013,56,2,1,0.008379495299321249
2013,56,2,2,0.005255924749768881
2013,56,2,3,0.004446167481126806
2013,56,2,4,0.0034755334867199172
2013,56,2,5,0.002579976593264033
2013,56,1,1,0.005481498287677855
2013,56,1,2,0.006525231005169885
2013,56,1,3,0.005368111667553688
2013,56,1,4,0.0033903089205203907
2013,56,1,5,0.0024516164891292824
2013,57,2,1,0.008201284613121418
2013,57,2,2,0.005180092484731058
2013,57,2,3,0.004502645318885334
2013,57,2,4,0.0032749239776815875
2013,57,2,5,0.0024978913778234135
2013,57,1,1,0.005280000462637546
2013,57,1,2,0.006399012883786859
2013,57,1,3,0.005246267279909733
2013,57,1,4,0.003238823747680364
2013,57,1,5,0.0024019571696296538
2013,58,2,1,0.007934387270541632
2013,58,2,2,0.005043633383893242
2013,58,2,3,0.0045283601268925056
2013,58,2,4,0.00317790022142439
2013,58,2,5,0.0023926438404771044
2013,58,1,1,0.005193778935604576
2013,58,1,2,0.006274222693031906
2013,58,1,3,0.0051832341953153005
2013,58,1,4,0.003113273777389569
2013,58,1,5,0.0023999516729695802
2013,59,2,1,0.007761949040911431
2013,59,2,2,0.004891805198717902
2013,59,2,3,0.004526366548950889
2013,59,2,4,0.0031118495286782677
2013,59,2,5,0.0023031623133978885
2013,59,1,1,0.0051542407977930305
2013,59,1,2,0.006261570881714751
2013,59,1,3,0.005121141818918429
2013,59,1,4,0.003019715546436763
2013,59,1,5,0.002428178043365925
2013,60,2,1,0.00762387750232385
2013,60,2,2,0.0047995884056857285
2013,60,2,3,0.004502337711622673
2013,60,2,4,0.003065999448975343
2013,60,2,5,0.0022381729717988463
2013,60,1,1,0.005099481125333649
2013,60,1,2,0.006250575802232539
2013,60,1,3,0.005038071667554211
2013,60,1,4,0.002935186464567696
2013,60,1,5,0.002410515677499836
2013,61,2,1,0.007735683622781986
2013,61,2,2,0.004764810154636923
2013,61,2,3,0.004525609843178069
2013,61,2,4,0.0030382292908457398
2013,61,2,5,0.0022378622878553855
2013,61,1,1,0.005081092299017209
2013,61,1,2,0.0062467610405357865
2013,61,1,3,0.004991722461779369
2013,61,1,4,0.002858603177144259
2013,61,1,5,0.0023859597987955228
2013,62,2,1,0.007921938126256967
2013,62,2,2,0.004815143873722616
2013,62,2,3,0.004528545094466652
2013,62,2,4,0.0030606271745861058
2013,62,2,5,0.0022402163260334396
2013,62,1,1,0.005065159547881892
2013,62,1,2,0.006235777814321275
2013,62,1,3,0.005013950303108139
2013,62,1,4,0.0028682538323898665
2013,62,1,5,0.0023946508280152656
2013,63,2,1,0.008188577575717892
2013,63,2,2,0.004947565455352465
2013,63,2,3,0.0045495213304225235
2013,63,2,4,0.003123022044400847
2013,63,2,5,0.0022839926432143276
2013,63,1,1,0.005076491459915844
2013,63,1,2,0.0062650526133124496
2013,63,1,3,0.00504939167386631
2013,63,1,4,0.0029139097330064256
2013,63,1,5,0.0023995735143491626
2013,64,2,1,0.008493541321197617
2013,64,2,2,0.00513981266874497
2013,64,2,3,0.0046397696538550415
2013,64,2,4,0.0031880055184674294
2013,64,2,5,0.00232809370835918
2013,64,1,1,0.005153948236373274
2013,64,1,2,0.006340553856730713
2013,64,1,3,0.005148118545453717
2013,64,1,4,0.002970108137447247
2013,64,1,5,0.0023942355338407717
2013,65,2,1,0.008830186323998901
2013,65,2,2,0.005385226883590666
2013,65,2,3,0.004787503692134543
2013,65,2,4,0.003307950214559985
2013,65,2,5,0.002409859208080234
2013,65,1,1,0.005309579817390331
2013,65,1,2,0.006443823732392828
2013,65,1,3,0.0052842798556844706
2013,65,1,4,0.003078536307362101
2013,65,1,5,0.002418990168069235
2013,66,2,1,0.009062047756562719
2013,66,2,2,0.00564435294669452
2013,66,2,3,0.004922965732582996
2013,66,2,4,0.0034872512401749045
2013,66,2,5,0.002506995435233028
2013,66,1,1,0.005481988308469465
2013,66,1,2,0.0066229235353456595
2013,66,1,3,0.005485492161826033
2013,66,1,4,0.0032432140708549273
2013,66,1,5,0.002516286963389347
2013,67,2,1,0.00931574484989639
2013,67,2,2,0.005927889665342745
2013,67,2,3,0.005119263215254466
2013,67,2,4,0.003658678702006646
2013,67,2,5,0.002636880921643936
2013,67,1,1,0.005744653635140984
2013,67,1,2,0.0068795828549209626
2013,67,1,3,0.005694780828763957
2013,67,1,4,0.003377223138156693
2013,67,1,5,0.0026160303585872624
2013,68,2,1,0.009592961399245148
2013,68,2,2,0.0062488368014833595
2013,68,2,3,0.0054006433133205745
2013,68,2,4,0.0038793946577839744
2013,68,2,5,0.0028340056048244966
2013,68,1,1,0.006017032500361896
2013,68,1,2,0.007225217296701003
2013,68,1,3,0.005944031112932402
2013,68,1,4,0.0035098169119888167
2013,68,1,5,0.002699196556854133
2013,69,2,1,0.009877310433079711
2013,69,2,2,0.006612676531935313
2013,69,2,3,0.005707344682823745
2013,69,2,4,0.004156513436683995
2013,69,2,5,0.003098743244883795
2013,69,1,1,0.006363078857434923
2013,69,1,2,0.007580259195483663
2013,69,1,3,0.006210145557761337
2013,69,1,4,0.0036898583249507233
2013,69,1,5,0.002857110137104435
2013,70,2,1,0.010151858956397364
2013,70,2,2,0.007003307955511073
2013,70,2,3,0.006073703116219464
2013,70,2,4,0.0044484347827647985
2013,70,2,5,0.003399254593781209
2013,70,1,1,0.006745445020090224
2013,70,1,2,0.00799734083330661
2013,70,1,3,0.006534583264878768
2013,70,1,4,0.0038971142796780933
2013,70,1,5,0.003064056691740813
2013,71,2,1,0.010521514336488735
2013,71,2,2,0.007512063918672984
2013,71,2,3,0.006502379771876732
2013,71,2,4,0.004775640852413665
2013,71,2,5,0.0037256188499183995
2013,71,1,1,0.007179113402061454
2013,71,1,2,0.008442369880761302
2013,71,1,3,0.006863644232845689
2013,71,1,4,0.004138104481755112
2013,71,1,5,0.003247346625263381
2013,72,2,1,0.010967839165243798
2013,72,2,2,0.008105438243763752
2013,72,2,3,0.0069816379139089335
2013,72,2,4,0.00517634392854438
2013,72,2,5,0.00410903088783765
2013,72,1,1,0.00760312065487323
2013,72,1,2,0.008916556499394268
2013,72,1,3,0.007294126936491785
2013,72,1,4,0.004447320733525384
2013,72,1,5,0.0034838297879002944
2013,73,2,1,0.011372953440397904
2013,73,2,2,0.008772031424419513
2013,73,2,3,0.007477809406830294
2013,73,2,4,0.005604495277726218
2013,73,2,5,0.004510692971950059
2013,73,1,1,0.008043648345803955
2013,73,1,2,0.009429957409224587
2013,73,1,3,0.007812051984503743
2013,73,1,4,0.004794220676483496
2013,73,1,5,0.003803926479129527
2013,74,2,1,0.011478166706456294
2013,74,2,2,0.009089437445400583
2013,74,2,3,0.007704948097591258
2013,74,2,4,0.005791064962188397
2013,74,2,5,0.004667083853843734
2013,74,1,1,0.008219311873487567
2013,74,1,2,0.00968325281378779
2013,74,1,3,0.008061807039223101
2013,74,1,4,0.004958630829950739
2013,74,1,5,0.0039352539496015915
2013,75,2,1,0.011621511963159414
2013,75,2,2,0.009471332091149809
2013,75,2,3,0.007935642529394937
2013,75,2,4,0.006005667777974177
2013,75,2,5,0.00482825171518797
2013,75,1,1,0.008385263344816707
2013,75,1,2,0.009945006975194737
2013,75,1,3,0.008322969081249076
2013,75,1,4,0.005137778116612313
2013,75,1,5,0.004070189830249538
2013,76,2,1,0.011621511963159414
2013,76,2,2,0.009471332091149809
2013,76,2,3,0.007935642529394937
2013,76,2,4,0.006005667777974177
2013,76,2,5,0.00482825171518797
2013,76,1,1,0.008385263344816707
2013,76,1,2,0.009945006975194737
2013,76,1,3,0.008322969081249076
2013,76,1,4,0.005137778116612313
2013,76,1,5,0.004070189830249538
2013,77,2,1,0.011621511963159414
2013,77,2,2,0.009471332091149809
2013,77,2,3,0.007935642529394937
2013,77,2,4,0.006005667777974177
2013,77,2,5,0.00482825171518797
2013,77,1,1,0.008385263344816707
2013,77,1,2,0.009945006975194737
2013,77,1,3,0.008322969081249076
2013,77,1,4,0.005137778116612313
2013,77,1,5,0.004070189830249538
2013,78,2,1,0.011621511963159414
2013,78,2,2,0.009471332091149809
2013,78,2,3,0.007935642529394937
2013,78,2,4,0.006005667777974177
2013,78,2,5,0.00482825171518797
2013,78,1,1,0.008385263344816707
2013,78,1,2,0.009945006975194737
2013,78,1,3,0.008322969081249076
2013,78,1,4,0.005137778116612313
2013,78,1,5,0.004070189830249538
2013,79,2,1,0.011621511963159414
2013,79,2,2,0.009471332091149809
2013,79,2,3,0.007935642529394937
2013,79,2,4,0.006005667777974177
2013,79,2,5,0.00482825171518797
2013,79,1,1,0.008385263344816707
2013,79,1,2,0.009945006975194737
2013,79,1,3,0.008322969081249076
2013,79,1,4,0.005137778116612313
2013,79,1,5,0.004070189830249538
2013,80,2,1,0.011621511963159414
2013,80,2,2,0.009471332091149809
2013,80,2,3,0.007935642529394937
2013,80,2,4,0.006005667777974177
2013,80,2,5,0.00482825171518797
2013,80,1,1,0.008385263344816707
2013,80,1,2,0.009945006975194737
2013,80,1,3,0.008322969081249076
2013,80,1,4,0.005137778116612313
2013,80,1,5,0.004070189830249538
2013,81,2,1,0.011621511963159414
2013,81,2,2,0.009471332091149809
2013,81,2,3,0.007935642529394937
2013,81,2,4,0.006005667777974177
2013,81,2,5,0.00482825171518797
2013,81,1,1,0.008385263344816707
2013,81,1,2,0.009945006975194737
2013,81,1,3,0.008322969081249076
2013,81,1,4,0.005137778116612313
2013,81,1,5,0.004070189830249538
2013,82,2,1,0.011621511963159414
2013,82,2,2,0.009471332091149809
2013,82,2,3,0.007935642529394937
2013,82,2,4,0.006005667777974177
2013,82,2,5,0.00482825171518797
2013,82,1,1,0.008385263344816707
2013,82,1,2,0.009945006975194737
2013,82,1,3,0.008322969081249076
2013,82,1,4,0.005137778116612313
2013,82,1,5,0.004070189830249538
2013,83,2,1,0.011621511963159414
2013,83,2,2,0.009471332091149809
2013,83,2,3,0.007935642529394937
2013,83,2,4,0.006005667777974177
2013,83,2,5,0.00482825171518797
2013,83,1,1,0.008385263344816707
2013,83,1,2,0.009945006975194737
2013,83,1,3,0.008322969081249076
2013,83,1,4,0.005137778116612313
2013,83,1,5,0.004070189830249538
2013,84,2,1,0.011621511963159414
2013,84,2,2,0.009471332091149809
2013,84,2,3,0.007935642529394937
2013,84,2,4,0.006005667777974177
2013,84,2,5,0.00482825171518797
2013,84,1,1,0.008385263344816707
2013,84,1,2,0.009945006975194737
2013,84,1,3,0.008322969081249076
2013,84,1,4,0.005137778116612313
2013,84,1,5,0.004070189830249538
2013,85,2,1,0.011621511963159414
2013,85,2,2,0.009471332091149809
2013,85,2,3,0.007935642529394937
2013,85,2,4,0.006005667777974177
2013,85,2,5,0.00482825171518797
2013,85,1,1,0.008385263344816707
2013,85,1,2,0.009945006975194737
2013,85,1,3,0.008322969081249076
2013,85,1,4,0.005137778116612313
2013,85,1,5,0.004070189830249538
2013,86,2,1,0.011621511963159414
2013,86,2,2,0.009471332091149809
2013,86,2,3,0.007935642529394937
2013,86,2,4,0.006005667777974177
2013,86,2,5,0.00482825171518797
2013,86,1,1,0.008385263344816707
2013,86,1,2,0.009945006975194737
2013,86,1,3,0.008322969081249076
2013,86,1,4,0.005137778116612313
2013,86,1,5,0.004070189830249538
2013,87,2,1,0.011621511963159414
2013,87,2,2,0.009471332091149809
2013,87,2,3,0.007935642529394937
2013,87,2,4,0.006005667777974177
2013,87,2,5,0.00482825171518797
2013,87,1,1,0.008385263344816707
2013,87,1,2,0.009945006975194737
2013,87,1,3,0.008322969081249076
2013,87,1,4,0.005137778116612313
2013,87,1,5,0.004070189830249538
2013,88,2,1,0.011621511963159414
2013,88,2,2,0.009471332091149809
2013,88,2,3,0.007935642529394937
2013,88,2,4,0.006005667777974177
2013,88,2,5,0.00482825171518797
2013,88,1,1,0.008385263344816707
2013,88,1,2,0.009945006975194737
2013,88,1,3,0.008322969081249076
2013,88,1,4,0.005137778116612313
2013,88,1,5,0.004070189830249538
2014,12,2,1,0.389085447747032
2014,12,2,2,0.1958737076249708
2014,12,2,3,0.2544716772682779
2014,12,2,4,0.19408479037264958
2014,12,2,5,0.18023436863121944
2014,12,1,1,0.35108258302404605
2014,12,1,2,0.19113909361774994
2014,12,1,3,0.13613798184340153
2014,12,1,4,0.1885511148859529
2014,12,1,5,0.18431531234184462
2014,13,2,1,0.26087784037680195
2014,13,2,2,0.14889304033657658
2014,13,2,3,0.17369125127475682
2014,13,2,4,0.14237934649350747
2014,13,2,5,0.12982544471977964
2014,13,1,1,0.2501327403827788
2014,13,1,2,0.14238843114339572
2014,13,1,3,0.10997769761495457
2014,13,1,4,0.14518991963815286
2014,13,1,5,0.14305352579430541
2014,14,2,1,0.20265787494176168
2014,14,2,2,0.11630798964208688
2014,14,2,3,0.1338921040146831
2014,14,2,4,0.11192123029225409
2014,14,2,5,0.09917717659393221
2014,14,1,1,0.1872214528871169
2014,14,1,2,0.11248195068969502
2014,14,1,3,0.0896774119111664
2014,14,1,4,0.11592619948806415
2014,14,1,5,0.11327638580575927
2014,15,2,1,0.14688348893050474
2014,15,2,2,0.07809417370920246
2014,15,2,3,0.09136463395460959
2014,15,2,4,0.07335929870601621
2014,15,2,5,0.06041833133851515
2014,15,1,1,0.13290782179653526
2014,15,1,2,0.07788218647904832
2014,15,1,3,0.06287558293464646
2014,15,1,4,0.07967574886232465
2014,15,1,5,0.07679175848721698
2014,16,2,1,0.10177029013547778
2014,16,2,2,0.05067070056483236
2014,16,2,3,0.05862350438777941
2014,16,2,4,0.04406033825104061
2014,16,2,5,0.032843108203143956
2014,16,1,1,0.09021056311966091
2014,16,1,2,0.04882690805849921
2014,16,1,3,0.04043279882085249
2014,16,1,4,0.050958855356165844
2014,16,1,5,0.04739819008322976
2014,17,2,1,0.06661323134013042
2014,17,2,2,0.03241269495404675
2014,17,2,3,0.035874164828968325
2014,17,2,4,0.025411909071279437
2014,17,2,5,0.016444672800274285
2014,17,1,1,0.05751454801129963
2014,17,1,2,0.030019100905884555
2014,17,1,3,0.024643706604574933
2014,17,1,4,0.030949620664063704
2014,17,1,5,0.028084614621406323
2014,18,2,1,0.04314318273771378
2014,18,2,2,0.02077451636947847
2014,18,2,3,0.022474047589439272
2014,18,2,4,0.015142718305194758
2014,18,2,5,0.008007047487796903
2014,18,1,1,0.034842532433103535
2014,18,1,2,0.018330044778865684
2014,18,1,3,0.014484166260553821
2014,18,1,4,0.018272273298490904
2014,18,1,5,0.014742071524973754
2014,19,2,1,0.028863381354335305
2014,19,2,2,0.014774691898318482
2014,19,2,3,0.015324003600202363
2014,19,2,4,0.009515340627231805
2014,19,2,5,0.004068968620348112
2014,19,1,1,0.022334031791513942
2014,19,1,2,0.011179763956347455
2014,19,1,3,0.008690967155554286
2014,19,1,4,0.01104238586602424
2014,19,1,5,0.007581090213872876
2014,20,2,1,0.021296828223596354
2014,20,2,2,0.01167913894090522
2014,20,2,3,0.011926785714591825
2014,20,2,4,0.0075296753059550525
2014,20,2,5,0.0028854772740297685
2014,20,1,1,0.015779802157200873
2014,20,1,2,0.0068641138902730825
2014,20,1,3,0.005782773347320247
2014,20,1,4,0.00727212458328419
2014,20,1,5,0.003865752013378132
2014,21,2,1,0.016875747242943828
2014,21,2,2,0.00978689185767212
2014,21,2,3,0.010357691376189138
2014,21,2,4,0.007030812418044929
2014,21,2,5,0.002718673425430862
2014,21,1,1,0.012280880877659994
2014,21,1,2,0.005484813486042794
2014,21,1,3,0.0049075494977501855
2014,21,1,4,0.005674087573832809
2014,21,1,5,0.0026421949712018833
2014,22,2,1,0.014098636798145048
2014,22,2,2,0.008664875067746047
2014,22,2,3,0.009465065012861151
2014,22,2,4,0.00697776042054854
2014,22,2,5,0.002821177446869827
2014,22,1,1,0.010337074684575787
2014,22,1,2,0.004865861204916722
2014,22,1,3,0.004741949279257196
2014,22,1,4,0.005094617059967388
2014,22,1,5,0.002290004463294637
2014,23,2,1,0.012714823200071113
2014,23,2,2,0.008341064128079223
2014,23,2,3,0.008939935319676628
2014,23,2,4,0.0069468607333749155
2014,23,2,5,0.0031950114106351624
2014,23,1,1,0.009655095098609179
2014,23,1,2,0.004904849455357518
2014,23,1,3,0.0051252573993938455
2014,23,1,4,0.005196059885039239
2014,23,1,5,0.00258414786569261
2014,24,2,1,0.012007784967301927
2014,24,2,2,0.008148744767825344
2014,24,2,3,0.00851647534134703
2014,24,2,4,0.007012668949569645
2014,24,2,5,0.0034663223755501127
2014,24,1,1,0.009370334425927052
2014,24,1,2,0.0052814405252410435
2014,24,1,3,0.0053633990069997806
2014,24,1,4,0.005332903960806434
2014,24,1,5,0.0029087406434463725
2014,25,2,1,0.01124364490947305
2014,25,2,2,0.007916031391596912
2014,25,2,3,0.008132922207387372
2014,25,2,4,0.006869509797191142
2014,25,2,5,0.0035759658635494684
2014,25,1,1,0.009023932087189657
2014,25,1,2,0.005843079995053291
2014,25,1,3,0.00550722557537775
2014,25,1,4,0.005528316401373412
2014,25,1,5,0.0031611159524858046
2014,26,2,1,0.010640890796603242
2014,26,2,2,0.007689279650770264
2014,26,2,3,0.007973076317596584
2014,26,2,4,0.006631598073294054
2014,26,2,5,0.0036540856840348024
2014,26,1,1,0.008825492751326602
2014,26,1,2,0.006332662603891981
2014,26,1,3,0.005739628289349263
2014,26,1,4,0.0057330971139130105
2014,26,1,5,0.003453427349605298
2014,27,2,1,0.010462324926188704
2014,27,2,2,0.007648684815922069
2014,27,2,3,0.008047591092226192
2014,27,2,4,0.00643742682259707
2014,27,2,5,0.003825839063572367
2014,27,1,1,0.008772345687298788
2014,27,1,2,0.006699738148070011
2014,27,1,3,0.006062403393400473
2014,27,1,4,0.005859203972600535
2014,27,1,5,0.003694712177628956
2014,28,2,1,0.010550985430212156
2014,28,2,2,0.007529326504888467
2014,28,2,3,0.008184744519774911
2014,28,2,4,0.006393362154153759
2014,28,2,5,0.004022572141845426
2014,28,1,1,0.008934473755002337
2014,28,1,2,0.007027379418473756
2014,28,1,3,0.006418801494809889
2014,28,1,4,0.005971445100642736
2014,28,1,5,0.003992557258048146
2014,29,2,1,0.01033250154706511
2014,29,2,2,0.007284948159478
2014,29,2,3,0.008213882111424042
2014,29,2,4,0.006281400697045303
2014,29,2,5,0.004157703062251605
2014,29,1,1,0.008858153154270743
2014,29,1,2,0.007014143138366569
2014,29,1,3,0.0065537591747394375
2014,29,1,4,0.005968649511374102
2014,29,1,5,0.004140605783221951
2014,30,2,1,0.010327857949122499
2014,30,2,2,0.0071326392486067425
2014,30,2,3,0.00823982829228298
2014,30,2,4,0.0062384876923304855
2014,30,2,5,0.004333113809744327
2014,30,1,1,0.008877882369907941
2014,30,1,2,0.006828521414323774
2014,30,1,3,0.006691466009678626
2014,30,1,4,0.005957061767954519
2014,30,1,5,0.004299493930707277
2014,31,2,1,0.01030158230817313
2014,31,2,2,0.007063105701664907
2014,31,2,3,0.008073436930694955
2014,31,2,4,0.006220654813360871
2014,31,2,5,0.004512789547755247
2014,31,1,1,0.008973663544325938
2014,31,1,2,0.006640288455557419
2014,31,1,3,0.006783972502783064
2014,31,1,4,0.005906225222937711
2014,31,1,5,0.004363574911762869
2014,32,2,1,0.010210348957416349
2014,32,2,2,0.006996038346028466
2014,32,2,3,0.007874909834114652
2014,32,2,4,0.006139277612530414
2014,32,2,5,0.004621761904497701
2014,32,1,1,0.008973064277654652
2014,32,1,2,0.006518827176324016
2014,32,1,3,0.006797598551433026
2014,32,1,4,0.005934388644584954
2014,32,1,5,0.004365909908077947
2014,33,2,1,0.009887083766258575
2014,33,2,2,0.006914740032566424
2014,33,2,3,0.007632097267860072
2014,33,2,4,0.006029782448657595
2014,33,2,5,0.004655285566637968
2014,33,1,1,0.008788220206774278
2014,33,1,2,0.006478442000200313
2014,33,1,3,0.006662766455513891
2014,33,1,4,0.005911127032366181
2014,33,1,5,0.004287298573314002
2014,34,2,1,0.009950389122074021
2014,34,2,2,0.006962493136455028
2014,34,2,3,0.007563105663826897
2014,34,2,4,0.006057370976168541
2014,34,2,5,0.004763398035468991
2014,34,1,1,0.008800736580455104
2014,34,1,2,0.006725829614064982
2014,34,1,3,0.006763279149068824
2014,34,1,4,0.005987464829401601
2014,34,1,5,0.004318859394818908
2014,35,2,1,0.009894235307885246
2014,35,2,2,0.007031126081230021
2014,35,2,3,0.007514813422688227
2014,35,2,4,0.006140277064476618
2014,35,2,5,0.004927557838260377
2014,35,1,1,0.008818087695151022
2014,35,1,2,0.0069293194087693966
2014,35,1,3,0.006897802564918898
2014,35,1,4,0.006102512301289775
2014,35,1,5,0.004374320269974974
2014,36,2,1,0.009844042788473062
2014,36,2,2,0.0070168690524053945
2014,36,2,3,0.007506865628167159
2014,36,2,4,0.006197866048088363
2014,36,2,5,0.005065553063540396
2014,36,1,1,0.00883420530730028
2014,36,1,2,0.007173691379134484
2014,36,1,3,0.007021671168736754
2014,36,1,4,0.006237639530584427
2014,36,1,5,0.004430742823170686
2014,37,2,1,0.00977306826500035
2014,37,2,2,0.00704224176041135
2014,37,2,3,0.007421454856338716
2014,37,2,4,0.006282989172702869
2014,37,2,5,0.005154674617308341
2014,37,1,1,0.008888053757997172
2014,37,1,2,0.007425654560584083
2014,37,1,3,0.0070725369582922415
2014,37,1,4,0.006316219152205926
2014,37,1,5,0.004476430469234627
